time,l_arm_shoulder_pitch_joint,l_arm_shoulder_roll_joint,l_arm_shoulder_yaw_joint,l_arm_elbow_joint,r_arm_shoulder_pitch_joint,r_arm_shoulder_roll_joint,r_arm_shoulder_yaw_joint,r_arm_elbow_joint
2.008000,0.008796,0.260795,0.000000,0.399984,0.000000,-0.261800,0.000000,0.000000
2.010000,0.010994,0.260543,0.000000,0.399975,0.000000,-0.261800,0.000000,0.000000
2.012000,0.013192,0.260292,0.000000,0.399964,0.000000,-0.261800,0.000000,0.000000
2.014000,0.015389,0.260041,0.000000,0.399952,0.000000,-0.261800,0.000000,0.000000
2.016000,0.017586,0.259790,0.000000,0.399937,0.000000,-0.261800,0.000000,0.000000
2.018000,0.019781,0.259538,0.000000,0.399920,0.000000,-0.261800,0.000000,0.000000
2.020000,0.021977,0.259287,0.000000,0.399901,0.000000,-0.261800,0.000000,0.000000
2.022000,0.024171,0.259036,0.000000,0.399881,0.000000,-0.261800,0.000000,0.000000
2.024000,0.026364,0.258785,0.000000,0.399858,0.000000,-0.261800,0.000000,0.000000
2.026000,0.028557,0.258534,0.000000,0.399833,0.000000,-0.261800,0.000000,0.000000
2.028000,0.030748,0.258283,0.000000,0.399807,0.000000,-0.261800,0.000000,0.000000
2.030000,0.032938,0.258031,0.000000,0.399778,0.000000,-0.261800,0.000000,0.000000
2.032000,0.035127,0.257780,0.000000,0.399747,0.000000,-0.261800,0.000000,0.000000
2.034000,0.037314,0.257529,0.000000,0.399715,0.000000,-0.261800,0.000000,0.000000
2.036000,0.039500,0.257279,0.000000,0.399680,0.000000,-0.261800,0.000000,0.000000
2.038000,0.041684,0.257028,0.000000,0.399644,0.000000,-0.261800,0.000000,0.000000
2.040000,0.043867,0.256777,0.000000,0.399605,0.000000,-0.261800,0.000000,0.000000
2.042000,0.046048,0.256526,0.000000,0.399565,0.000000,-0.261800,0.000000,0.000000
2.044000,0.048227,0.256275,0.000000,0.399523,0.000000,-0.261800,0.000000,0.000000
2.046000,0.050404,0.256024,0.000000,0.399478,0.000000,-0.261800,0.000000,0.000000
2.048000,0.052579,0.255774,0.000000,0.399432,0.000000,-0.261800,0.000000,0.000000
2.050000,0.054752,0.255523,0.000000,0.399383,0.000000,-0.261800,0.000000,0.000000
2.052000,0.056923,0.255273,0.000000,0.399333,0.000000,-0.261800,0.000000,0.000000
2.054000,0.059092,0.255022,0.000000,0.399281,0.000000,-0.261800,0.000000,0.000000
2.056000,0.061258,0.254772,0.000000,0.399227,0.000000,-0.261800,0.000000,0.000000
2.058000,0.063422,0.254522,0.000000,0.399171,0.000000,-0.261800,0.000000,0.000000
2.060000,0.065583,0.254271,0.000000,0.399112,0.000000,-0.261800,0.000000,0.000000
2.062000,0.067742,0.254021,0.000000,0.399052,0.000000,-0.261800,0.000000,0.000000
2.064000,0.069898,0.253771,0.000000,0.398990,0.000000,-0.261800,0.000000,0.000000
2.066000,0.072052,0.253521,0.000000,0.398926,0.000000,-0.261800,0.000000,0.000000
2.068000,0.074202,0.253271,0.000000,0.398860,0.000000,-0.261800,0.000000,0.000000
2.070000,0.076350,0.253021,0.000000,0.398792,0.000000,-0.261800,0.000000,0.000000
2.072000,0.078495,0.252771,0.000000,0.398722,0.000000,-0.261800,0.000000,0.000000
2.074000,0.080636,0.252522,0.000000,0.398650,0.000000,-0.261800,0.000000,0.000000
2.076000,0.082775,0.252272,0.000000,0.398577,0.000000,-0.261800,0.000000,0.000000
2.078000,0.084910,0.252023,0.000000,0.398501,0.000000,-0.261800,0.000000,0.000000
2.080000,0.087041,0.251773,0.000000,0.398423,0.000000,-0.261800,0.000000,0.000000
2.082000,0.089170,0.251524,0.000000,0.398343,0.000000,-0.261800,0.000000,0.000000
2.084000,0.091295,0.251275,0.000000,0.398262,0.000000,-0.261800,0.000000,0.000000
2.086000,0.093416,0.251026,0.000000,0.398178,0.000000,-0.261800,0.000000,0.000000
2.088000,0.095533,0.250777,0.000000,0.398092,0.000000,-0.261800,0.000000,0.000000
2.090000,0.097647,0.250528,0.000000,0.398005,0.000000,-0.261800,0.000000,0.000000
2.092000,0.099757,0.250279,0.000000,0.397915,0.000000,-0.261800,0.000000,0.000000
2.094000,0.101863,0.250030,0.000000,0.397824,0.000000,-0.261800,0.000000,0.000000
2.096000,0.103965,0.249782,0.000000,0.397730,0.000000,-0.261800,0.000000,0.000000
2.098000,0.106062,0.249534,0.000000,0.397635,0.000000,-0.261800,0.000000,0.000000
2.100000,0.108156,0.249285,0.000000,0.397538,0.000000,-0.261800,0.000000,0.000000
2.102000,0.110245,0.249037,0.000000,0.397438,0.000000,-0.261800,0.000000,0.000000
2.104000,0.112330,0.248789,0.000000,0.397337,0.000000,-0.261800,0.000000,0.000000
2.106000,0.114411,0.248541,0.000000,0.397234,0.000000,-0.261800,0.000000,0.000000
2.108000,0.116487,0.248293,0.000000,0.397129,0.000000,-0.261800,0.000000,0.000000
2.110000,0.118558,0.248046,0.000000,0.397022,0.000000,-0.261800,0.000000,0.000000
2.112000,0.120625,0.247798,0.000000,0.396913,0.000000,-0.261800,0.000000,0.000000
2.114000,0.122687,0.247551,0.000000,0.396802,0.000000,-0.261800,0.000000,0.000000
2.116000,0.124744,0.247304,0.000000,0.396689,0.000000,-0.261800,0.000000,0.000000
2.118000,0.126796,0.247056,0.000000,0.396574,0.000000,-0.261800,0.000000,0.000000
2.120000,0.128844,0.246809,0.000000,0.396457,0.000000,-0.261800,0.000000,0.000000
2.122000,0.130886,0.246563,0.000000,0.396339,0.000000,-0.261800,0.000000,0.000000
2.124000,0.132923,0.246316,0.000000,0.396218,0.000000,-0.261800,0.000000,0.000000
2.126000,0.134954,0.246070,0.000000,0.396096,0.000000,-0.261800,0.000000,0.000000
2.128000,0.136981,0.245823,0.000000,0.395971,0.000000,-0.261800,0.000000,0.000000
2.130000,0.139002,0.245577,0.000000,0.395845,0.000000,-0.261800,0.000000,0.000000
2.132000,0.141017,0.245331,0.000000,0.395716,0.000000,-0.261800,0.000000,0.000000
2.134000,0.143027,0.245085,0.000000,0.395586,0.000000,-0.261800,0.000000,0.000000
2.136000,0.145031,0.244839,0.000000,0.395454,0.000000,-0.261800,0.000000,0.000000
2.138000,0.147030,0.244594,0.000000,0.395319,0.000000,-0.261800,0.000000,0.000000
2.140000,0.149023,0.244349,0.000000,0.395183,0.000000,-0.261800,0.000000,0.000000
2.142000,0.151010,0.244103,0.000000,0.395045,0.000000,-0.261800,0.000000,0.000000
2.144000,0.152991,0.243858,0.000000,0.394905,0.000000,-0.261800,0.000000,0.000000
2.146000,0.154965,0.243614,0.000000,0.394763,0.000000,-0.261800,0.000000,0.000000
2.148000,0.156934,0.243369,0.000000,0.394620,0.000000,-0.261800,0.000000,0.000000
2.150000,0.158897,0.243124,0.000000,0.394474,0.000000,-0.261800,0.000000,0.000000
2.152000,0.160853,0.242880,0.000000,0.394326,0.000000,-0.261800,0.000000,0.000000
2.154000,0.162803,0.242636,0.000000,0.394177,0.000000,-0.261800,0.000000,0.000000
2.156000,0.164746,0.242392,0.000000,0.394025,0.000000,-0.261800,0.000000,0.000000
2.158000,0.166683,0.242148,0.000000,0.393872,0.000000,-0.261800,0.000000,0.000000
2.160000,0.168614,0.241905,0.000000,0.393717,0.000000,-0.261800,0.000000,0.000000
2.162000,0.170538,0.241661,0.000000,0.393559,0.000000,-0.261800,0.000000,0.000000
2.164000,0.172455,0.241418,0.000000,0.393400,0.000000,-0.261800,0.000000,0.000000
2.166000,0.174365,0.241175,0.000000,0.393239,0.000000,-0.261800,0.000000,0.000000
2.168000,0.176268,0.240933,0.000000,0.393076,0.000000,-0.261800,0.000000,0.000000
2.170000,0.178164,0.240690,0.000000,0.392911,0.000000,-0.261800,0.000000,0.000000
2.172000,0.180054,0.240448,0.000000,0.392745,0.000000,-0.261800,0.000000,0.000000
2.174000,0.181936,0.240206,0.000000,0.392576,0.000000,-0.261800,0.000000,0.000000
2.176000,0.183811,0.239964,0.000000,0.392406,0.000000,-0.261800,0.000000,0.000000
2.178000,0.185679,0.239722,0.000000,0.392233,0.000000,-0.261800,0.000000,0.000000
2.180000,0.187539,0.239481,0.000000,0.392059,0.000000,-0.261800,0.000000,0.000000
2.182000,0.189392,0.239239,0.000000,0.391882,0.000000,-0.261800,0.000000,0.000000
2.184000,0.191238,0.238998,0.000000,0.391704,0.000000,-0.261800,0.000000,0.000000
2.186000,0.193076,0.238758,0.000000,0.391524,0.000000,-0.261800,0.000000,0.000000
2.188000,0.194906,0.238517,0.000000,0.391342,0.000000,-0.261800,0.000000,0.000000
2.190000,0.196729,0.238277,0.000000,0.391159,0.000000,-0.261800,0.000000,0.000000
2.192000,0.198544,0.238037,0.000000,0.390973,0.000000,-0.261800,0.000000,0.000000
2.194000,0.200351,0.237797,0.000000,0.390785,0.000000,-0.261800,0.000000,0.000000
2.196000,0.202150,0.237557,0.000000,0.390596,0.000000,-0.261800,0.000000,0.000000
2.198000,0.203942,0.237318,0.000000,0.390405,0.000000,-0.261800,0.000000,0.000000
2.200000,0.205725,0.237079,0.000000,0.390211,0.000000,-0.261800,0.000000,0.000000
2.202000,0.207500,0.236840,0.000000,0.390016,0.000000,-0.261800,0.000000,0.000000
2.204000,0.209267,0.236601,0.000000,0.389819,0.000000,-0.261800,0.000000,0.000000
2.206000,0.211025,0.236363,0.000000,0.389620,0.000000,-0.261800,0.000000,0.000000
2.208000,0.212776,0.236125,0.000000,0.389420,0.000000,-0.261800,0.000000,0.000000
2.210000,0.214517,0.235887,0.000000,0.389217,0.000000,-0.261800,0.000000,0.000000
2.212000,0.216251,0.235649,0.000000,0.389013,0.000000,-0.261800,0.000000,0.000000
2.214000,0.217976,0.235412,0.000000,0.388806,0.000000,-0.261800,0.000000,0.000000
2.216000,0.219692,0.235174,0.000000,0.388598,0.000000,-0.261800,0.000000,0.000000
2.218000,0.221400,0.234938,0.000000,0.388388,0.000000,-0.261800,0.000000,0.000000
2.220000,0.223098,0.234701,0.000000,0.388176,0.000000,-0.261800,0.000000,0.000000
2.222000,0.224788,0.234465,0.000000,0.387962,0.000000,-0.261800,0.000000,0.000000
2.224000,0.226470,0.234229,0.000000,0.387747,0.000000,-0.261800,0.000000,0.000000
2.226000,0.228142,0.233993,0.000000,0.387529,0.000000,-0.261800,0.000000,0.000000
2.228000,0.229805,0.233757,0.000000,0.387310,0.000000,-0.261800,0.000000,0.000000
2.230000,0.231459,0.233522,0.000000,0.387089,0.000000,-0.261800,0.000000,0.000000
2.232000,0.233104,0.233287,0.000000,0.386866,0.000000,-0.261800,0.000000,0.000000
2.234000,0.234740,0.233052,0.000000,0.386641,0.000000,-0.261800,0.000000,0.000000
2.236000,0.236366,0.232818,0.000000,0.386414,0.000000,-0.261800,0.000000,0.000000
2.238000,0.237984,0.232584,0.000000,0.386186,0.000000,-0.261800,0.000000,0.000000
2.240000,0.239591,0.232350,0.000000,0.385955,0.000000,-0.261800,0.000000,0.000000
2.242000,0.241190,0.232117,0.000000,0.385723,0.000000,-0.261800,0.000000,0.000000
2.244000,0.242779,0.231883,0.000000,0.385489,0.000000,-0.261800,0.000000,0.000000
2.246000,0.244358,0.231650,0.000000,0.385253,0.000000,-0.261800,0.000000,0.000000
2.248000,0.245927,0.231418,0.000000,0.385015,0.000000,-0.261800,0.000000,0.000000
2.250000,0.247487,0.231185,0.000000,0.384776,0.000000,-0.261800,0.000000,0.000000
2.252000,0.249037,0.230953,0.000000,0.384535,0.000000,-0.261800,0.000000,0.000000
2.254000,0.250578,0.230722,0.000000,0.384291,0.000000,-0.261800,0.000000,0.000000
2.256000,0.252108,0.230490,0.000000,0.384046,0.000000,-0.261800,0.000000,0.000000
2.258000,0.253629,0.230259,0.000000,0.383800,0.000000,-0.261800,0.000000,0.000000
2.260000,0.255139,0.230028,0.000000,0.383551,0.000000,-0.261800,0.000000,0.000000
2.262000,0.256639,0.229798,0.000000,0.383300,0.000000,-0.261800,0.000000,0.000000
2.264000,0.258130,0.229567,0.000000,0.383048,0.000000,-0.261800,0.000000,0.000000
2.266000,0.259610,0.229338,0.000000,0.382794,0.000000,-0.261800,0.000000,0.000000
2.268000,0.261079,0.229108,0.000000,0.382538,0.000000,-0.261800,0.000000,0.000000
2.270000,0.262539,0.228879,0.000000,0.382281,0.000000,-0.261800,0.000000,0.000000
2.272000,0.263988,0.228650,0.000000,0.382021,0.000000,-0.261800,0.000000,0.000000
2.274000,0.265427,0.228421,0.000000,0.381760,0.000000,-0.261800,0.000000,0.000000
2.276000,0.266855,0.228193,0.000000,0.381497,0.000000,-0.261800,0.000000,0.000000
2.278000,0.268273,0.227965,0.000000,0.381232,0.000000,-0.261800,0.000000,0.000000
2.280000,0.269680,0.227738,0.000000,0.380965,0.000000,-0.261800,0.000000,0.000000
2.282000,0.271076,0.227510,0.000000,0.380697,0.000000,-0.261800,0.000000,0.000000
2.284000,0.272462,0.227284,0.000000,0.380427,0.000000,-0.261800,0.000000,0.000000
2.286000,0.273837,0.227057,0.000000,0.380155,0.000000,-0.261800,0.000000,0.000000
2.288000,0.275201,0.226831,0.000000,0.379881,0.000000,-0.261800,0.000000,0.000000
2.290000,0.276554,0.226605,0.000000,0.379606,0.000000,-0.261800,0.000000,0.000000
2.292000,0.277897,0.226379,0.000000,0.379328,0.000000,-0.261800,0.000000,0.000000
2.294000,0.279228,0.226154,0.000000,0.379049,0.000000,-0.261800,0.000000,0.000000
2.296000,0.280548,0.225929,0.000000,0.378768,0.000000,-0.261800,0.000000,0.000000
2.298000,0.281858,0.225705,0.000000,0.378486,0.000000,-0.261800,0.000000,0.000000
2.300000,0.283156,0.225481,0.000000,0.378201,0.000000,-0.261800,0.000000,0.000000
2.302000,0.284443,0.225257,0.000000,0.377915,0.000000,-0.261800,0.000000,0.000000
2.304000,0.285719,0.225034,0.000000,0.377627,0.000000,-0.261800,0.000000,0.000000
2.306000,0.286983,0.224811,0.000000,0.377338,0.000000,-0.261800,0.000000,0.000000
2.308000,0.288236,0.224588,0.000000,0.377046,0.000000,-0.261800,0.000000,0.000000
2.310000,0.289478,0.224366,0.000000,0.376753,0.000000,-0.261800,0.000000,0.000000
2.312000,0.290709,0.224144,0.000000,0.376458,0.000000,-0.261800,0.000000,0.000000
2.314000,0.291927,0.223922,0.000000,0.376162,0.000000,-0.261800,0.000000,0.000000
2.316000,0.293135,0.223701,0.000000,0.375863,0.000000,-0.261800,0.000000,0.000000
2.318000,0.294331,0.223480,0.000000,0.375563,0.000000,-0.261800,0.000000,0.000000
2.320000,0.295515,0.223260,0.000000,0.375261,0.000000,-0.261800,0.000000,0.000000
2.322000,0.296687,0.223040,0.000000,0.374958,0.000000,-0.261800,0.000000,0.000000
2.324000,0.297848,0.222820,0.000000,0.374652,0.000000,-0.261800,0.000000,0.000000
2.326000,0.298997,0.222601,0.000000,0.374345,0.000000,-0.261800,0.000000,0.000000
2.328000,0.300134,0.222382,0.000000,0.374037,0.000000,-0.261800,0.000000,0.000000
2.330000,0.301260,0.222163,0.000000,0.373726,0.000000,-0.261800,0.000000,0.000000
2.332000,0.302373,0.221945,0.000000,0.373414,0.000000,-0.261800,0.000000,0.000000
2.334000,0.303475,0.221727,0.000000,0.373100,0.000000,-0.261800,0.000000,0.000000
2.336000,0.304564,0.221510,0.000000,0.372785,0.000000,-0.261800,0.000000,0.000000
2.338000,0.305642,0.221293,0.000000,0.372467,0.000000,-0.261800,0.000000,0.000000
2.340000,0.306707,0.221077,0.000000,0.372148,0.000000,-0.261800,0.000000,0.000000
2.342000,0.307761,0.220861,0.000000,0.371828,0.000000,-0.261800,0.000000,0.000000
2.344000,0.308802,0.220645,0.000000,0.371505,0.000000,-0.261800,0.000000,0.000000
2.346000,0.309831,0.220430,0.000000,0.371181,0.000000,-0.261800,0.000000,0.000000
2.348000,0.310848,0.220215,0.000000,0.370855,0.000000,-0.261800,0.000000,0.000000
2.350000,0.311852,0.220000,0.000000,0.370528,0.000000,-0.261800,0.000000,0.000000
2.352000,0.312844,0.219786,0.000000,0.370199,0.000000,-0.261800,0.000000,0.000000
2.354000,0.313824,0.219572,0.000000,0.369868,0.000000,-0.261800,0.000000,0.000000
2.356000,0.314792,0.219359,0.000000,0.369536,0.000000,-0.261800,0.000000,0.000000
2.358000,0.315747,0.219146,0.000000,0.369201,0.000000,-0.261800,0.000000,0.000000
2.360000,0.316689,0.218934,0.000000,0.368866,0.000000,-0.261800,0.000000,0.000000
2.362000,0.317620,0.218722,0.000000,0.368528,0.000000,-0.261800,0.000000,0.000000
2.364000,0.318537,0.218510,0.000000,0.368189,0.000000,-0.261800,0.000000,0.000000
2.366000,0.319442,0.218299,0.000000,0.367848,0.000000,-0.261800,0.000000,0.000000
2.368000,0.320334,0.218088,0.000000,0.367506,0.000000,-0.261800,0.000000,0.000000
2.370000,0.321214,0.217878,0.000000,0.367161,0.000000,-0.261800,0.000000,0.000000
2.372000,0.322081,0.217668,0.000000,0.366816,0.000000,-0.261800,0.000000,0.000000
2.374000,0.322935,0.217459,0.000000,0.366468,0.000000,-0.261800,0.000000,0.000000
2.376000,0.323777,0.217250,0.000000,0.366119,0.000000,-0.261800,0.000000,0.000000
2.378000,0.324606,0.217041,0.000000,0.365768,0.000000,-0.261800,0.000000,0.000000
2.380000,0.325422,0.216833,0.000000,0.365416,0.000000,-0.261800,0.000000,0.000000
2.382000,0.326225,0.216626,0.000000,0.365062,0.000000,-0.261800,0.000000,0.000000
2.384000,0.327015,0.216418,0.000000,0.364707,0.000000,-0.261800,0.000000,0.000000
2.386000,0.327792,0.216212,0.000000,0.364349,0.000000,-0.261800,0.000000,0.000000
2.388000,0.328557,0.216005,0.000000,0.363990,0.000000,-0.261800,0.000000,0.000000
2.390000,0.329308,0.215800,0.000000,0.363630,0.000000,-0.261800,0.000000,0.000000
2.392000,0.330047,0.215594,0.000000,0.363268,0.000000,-0.261800,0.000000,0.000000
2.394000,0.330772,0.215389,0.000000,0.362904,0.000000,-0.261800,0.000000,0.000000
2.396000,0.331484,0.215185,0.000000,0.362539,0.000000,-0.261800,0.000000,0.000000
2.398000,0.332184,0.214981,0.000000,0.362172,0.000000,-0.261800,0.000000,0.000000
2.400000,0.332870,0.214777,0.000000,0.361803,0.000000,-0.261800,0.000000,0.000000
2.402000,0.333543,0.214574,0.000000,0.361433,0.000000,-0.261800,0.000000,0.000000
2.404000,0.334203,0.214371,0.000000,0.361062,0.000000,-0.261800,0.000000,0.000000
2.406000,0.334849,0.214169,0.000000,0.360688,0.000000,-0.261800,0.000000,0.000000
2.408000,0.335483,0.213968,0.000000,0.360313,0.000000,-0.261800,0.000000,0.000000
2.410000,0.336103,0.213766,0.000000,0.359937,0.000000,-0.261800,0.000000,0.000000
2.412000,0.336710,0.213566,0.000000,0.359559,0.000000,-0.261800,0.000000,0.000000
2.414000,0.337303,0.213365,0.000000,0.359179,0.000000,-0.261800,0.000000,0.000000
2.416000,0.337884,0.213166,0.000000,0.358798,0.000000,-0.261800,0.000000,0.000000
2.418000,0.338451,0.212966,0.000000,0.358415,0.000000,-0.261800,0.000000,0.000000
2.420000,0.339004,0.212767,0.000000,0.358031,0.000000,-0.261800,0.000000,0.000000
2.422000,0.339544,0.212569,0.000000,0.357645,0.000000,-0.261800,0.000000,0.000000
2.424000,0.340071,0.212371,0.000000,0.357258,0.000000,-0.261800,0.000000,0.000000
2.426000,0.340584,0.212174,0.000000,0.356869,0.000000,-0.261800,0.000000,0.000000
2.428000,0.341084,0.211977,0.000000,0.356478,0.000000,-0.261800,0.000000,0.000000
2.430000,0.341571,0.211781,0.000000,0.356086,0.000000,-0.261800,0.000000,0.000000
2.432000,0.342044,0.211585,0.000000,0.355692,0.000000,-0.261800,0.000000,0.000000
2.434000,0.342503,0.211389,0.000000,0.355297,0.000000,-0.261800,0.000000,0.000000
2.436000,0.342949,0.211194,0.000000,0.354901,0.000000,-0.261800,0.000000,0.000000
2.438000,0.343382,0.211000,0.000000,0.354502,0.000000,-0.261800,0.000000,0.000000
2.440000,0.343801,0.210806,0.000000,0.354103,0.000000,-0.261800,0.000000,0.000000
2.442000,0.344206,0.210613,0.000000,0.353701,0.000000,-0.261800,0.000000,0.000000
2.444000,0.344598,0.210420,0.000000,0.353299,0.000000,-0.261800,0.000000,0.000000
2.446000,0.344976,0.210227,0.000000,0.352894,0.000000,-0.261800,0.000000,0.000000
2.448000,0.345340,0.210036,0.000000,0.352489,0.000000,-0.261800,0.000000,0.000000
2.450000,0.345691,0.209844,0.000000,0.352081,0.000000,-0.261800,0.000000,0.000000
2.452000,0.346028,0.209653,0.000000,0.351672,0.000000,-0.261800,0.000000,0.000000
2.454000,0.346352,0.209463,0.000000,0.351262,0.000000,-0.261800,0.000000,0.000000
2.456000,0.346661,0.209273,0.000000,0.350850,0.000000,-0.261800,0.000000,0.000000
2.458000,0.346958,0.209084,0.000000,0.350437,0.000000,-0.261800,0.000000,0.000000
2.460000,0.347240,0.208895,0.000000,0.350022,0.000000,-0.261800,0.000000,0.000000
2.462000,0.347509,0.208707,0.000000,0.349606,0.000000,-0.261800,0.000000,0.000000
2.464000,0.347764,0.208519,0.000000,0.349188,0.000000,-0.261800,0.000000,0.000000
2.466000,0.348005,0.208332,0.000000,0.348769,0.000000,-0.261800,0.000000,0.000000
2.468000,0.348233,0.208145,0.000000,0.348348,0.000000,-0.261800,0.000000,0.000000
2.470000,0.348447,0.207959,0.000000,0.347926,0.000000,-0.261800,0.000000,0.000000
2.472000,0.348647,0.207773,0.000000,0.347503,0.000000,-0.261800,0.000000,0.000000
2.474000,0.348833,0.207588,0.000000,0.347078,0.000000,-0.261800,0.000000,0.000000
2.476000,0.349006,0.207404,0.000000,0.346651,0.000000,-0.261800,0.000000,0.000000
2.478000,0.349164,0.207220,0.000000,0.346223,0.000000,-0.261800,0.000000,0.000000
2.480000,0.349309,0.207036,0.000000,0.345794,0.000000,-0.261800,0.000000,0.000000
2.482000,0.349441,0.206853,0.000000,0.345363,0.000000,-0.261800,0.000000,0.000000
2.484000,0.349558,0.206671,0.000000,0.344931,0.000000,-0.261800,0.000000,0.000000
2.486000,0.349662,0.206489,0.000000,0.344497,0.000000,-0.261800,0.000000,0.000000
2.488000,0.349751,0.206308,0.000000,0.344062,0.000000,-0.261800,0.000000,0.000000
2.490000,0.349827,0.206127,0.000000,0.343625,0.000000,-0.261800,0.000000,0.000000
2.492000,0.349889,0.205947,0.000000,0.343187,0.000000,-0.261800,0.000000,0.000000
2.494000,0.349938,0.205767,0.000000,0.342748,0.000000,-0.261800,0.000000,0.000000
2.496000,0.349972,0.205588,0.000000,0.342307,0.000000,-0.261800,0.000000,0.000000
2.498000,0.349993,0.205409,0.000000,0.341865,0.000000,-0.261800,0.000000,0.000000
2.500000,0.350000,0.205231,0.000000,0.341421,0.000000,-0.261800,0.000000,0.000000
2.502000,0.349993,0.205054,0.000000,0.340976,0.000000,-0.261800,0.000000,0.000000
2.504000,0.349972,0.204877,0.000000,0.340530,0.000000,-0.261800,0.000000,0.000000
2.506000,0.349938,0.204701,0.000000,0.340082,0.000000,-0.261800,0.000000,0.000000
2.508000,0.349889,0.204525,0.000000,0.339633,0.000000,-0.261800,0.000000,0.000000
2.510000,0.349827,0.204350,0.000000,0.339183,0.000000,-0.261800,0.000000,0.000000
2.512000,0.349751,0.204175,0.000000,0.338731,0.000000,-0.261800,0.000000,0.000000
2.514000,0.349662,0.204001,0.000000,0.338277,0.000000,-0.261800,0.000000,0.000000
2.516000,0.349558,0.203828,0.000000,0.337823,0.000000,-0.261800,0.000000,0.000000
2.518000,0.349441,0.203655,0.000000,0.337367,0.000000,-0.261800,0.000000,0.000000
2.520000,0.349309,0.203483,0.000000,0.336909,0.000000,-0.261800,0.000000,0.000000
2.522000,0.349164,0.203311,0.000000,0.336451,0.000000,-0.261800,0.000000,0.000000
2.524000,0.349006,0.203140,0.000000,0.335991,0.000000,-0.261800,0.000000,0.000000
2.526000,0.348833,0.202969,0.000000,0.335529,0.000000,-0.261800,0.000000,0.000000
2.528000,0.348647,0.202799,0.000000,0.335067,0.000000,-0.261800,0.000000,0.000000
2.530000,0.348447,0.202630,0.000000,0.334603,0.000000,-0.261800,0.000000,0.000000
2.532000,0.348233,0.202461,0.000000,0.334137,0.000000,-0.261800,0.000000,0.000000
2.534000,0.348005,0.202292,0.000000,0.333670,0.000000,-0.261800,0.000000,0.000000
2.536000,0.347764,0.202125,0.000000,0.333202,0.000000,-0.261800,0.000000,0.000000
2.538000,0.347509,0.201958,0.000000,0.332733,0.000000,-0.261800,0.000000,0.000000
2.540000,0.347240,0.201791,0.000000,0.332262,0.000000,-0.261800,0.000000,0.000000
2.542000,0.346958,0.201625,0.000000,0.331790,0.000000,-0.261800,0.000000,0.000000
2.544000,0.346661,0.201460,0.000000,0.331317,0.000000,-0.261800,0.000000,0.000000
2.546000,0.346352,0.201295,0.000000,0.330843,0.000000,-0.261800,0.000000,0.000000
2.548000,0.346028,0.201131,0.000000,0.330367,0.000000,-0.261800,0.000000,0.000000
2.550000,0.345691,0.200968,0.000000,0.329890,0.000000,-0.261800,0.000000,0.000000
2.552000,0.345340,0.200805,0.000000,0.329411,0.000000,-0.261800,0.000000,0.000000
2.554000,0.344976,0.200642,0.000000,0.328931,0.000000,-0.261800,0.000000,0.000000
2.556000,0.344598,0.200481,0.000000,0.328451,0.000000,-0.261800,0.000000,0.000000
2.558000,0.344206,0.200319,0.000000,0.327968,0.000000,-0.261800,0.000000,0.000000
2.560000,0.343801,0.200159,0.000000,0.327485,0.000000,-0.261800,0.000000,0.000000
2.562000,0.343382,0.199999,0.000000,0.327000,0.000000,-0.261800,0.000000,0.000000
2.564000,0.342949,0.199840,0.000000,0.326514,0.000000,-0.261800,0.000000,0.000000
2.566000,0.342503,0.199681,0.000000,0.326027,0.000000,-0.261800,0.000000,0.000000
2.568000,0.342044,0.199523,0.000000,0.325538,0.000000,-0.261800,0.000000,0.000000
2.570000,0.341571,0.199366,0.000000,0.325049,0.000000,-0.261800,0.000000,0.000000
2.572000,0.341084,0.199209,0.000000,0.324558,0.000000,-0.261800,0.000000,0.000000
2.574000,0.340584,0.199053,0.000000,0.324065,0.000000,-0.261800,0.000000,0.000000
2.576000,0.340071,0.198897,0.000000,0.323572,0.000000,-0.261800,0.000000,0.000000
2.578000,0.339544,0.198742,0.000000,0.323077,0.000000,-0.261800,0.000000,0.000000
2.580000,0.339004,0.198588,0.000000,0.322581,0.000000,-0.261800,0.000000,0.000000
2.582000,0.338451,0.198434,0.000000,0.322084,0.000000,-0.261800,0.000000,0.000000
2.584000,0.337884,0.198281,0.000000,0.321586,0.000000,-0.261800,0.000000,0.000000
2.586000,0.337303,0.198128,0.000000,0.321087,0.000000,-0.261800,0.000000,0.000000
2.588000,0.336710,0.197976,0.000000,0.320586,0.000000,-0.261800,0.000000,0.000000
2.590000,0.336103,0.197825,0.000000,0.320084,0.000000,-0.261800,0.000000,0.000000
2.592000,0.335483,0.197675,0.000000,0.319581,0.000000,-0.261800,0.000000,0.000000
2.594000,0.334849,0.197525,0.000000,0.319077,0.000000,-0.261800,0.000000,0.000000
2.596000,0.334203,0.197375,0.000000,0.318571,0.000000,-0.261800,0.000000,0.000000
2.598000,0.333543,0.197227,0.000000,0.318065,0.000000,-0.261800,0.000000,0.000000
2.600000,0.332870,0.197079,0.000000,0.317557,0.000000,-0.261800,0.000000,0.000000
2.602000,0.332184,0.196931,0.000000,0.317048,0.000000,-0.261800,0.000000,0.000000
2.604000,0.331484,0.196784,0.000000,0.316538,0.000000,-0.261800,0.000000,0.000000
2.606000,0.330772,0.196638,0.000000,0.316027,0.000000,-0.261800,0.000000,0.000000
2.608000,0.330047,0.196493,0.000000,0.315515,0.000000,-0.261800,0.000000,0.000000
