time,waist_roll_joint,waist_pitch_joint
7.132000,-0.169888,0.077865
7.134000,-0.169938,0.077472
7.136000,-0.169988,0.077079
7.138000,-0.170038,0.076685
7.140000,-0.170087,0.076291
7.142000,-0.170136,0.075896
7.144000,-0.170185,0.075501
7.146000,-0.170233,0.075105
7.148000,-0.170282,0.074709
7.150000,-0.170330,0.074313
7.152000,-0.170377,0.073915
7.154000,-0.170425,0.073518
7.156000,-0.170472,0.073120
7.158000,-0.170519,0.072721
7.160000,-0.170565,0.072322
7.162000,-0.170612,0.071923
7.164000,-0.170658,0.071523
7.166000,-0.170704,0.071122
7.168000,-0.170749,0.070722
7.170000,-0.170795,0.070320
7.172000,-0.170840,0.069919
7.174000,-0.170884,0.069517
7.176000,-0.170929,0.069114
7.178000,-0.170973,0.068711
7.180000,-0.171017,0.068308
7.182000,-0.171061,0.067904
7.184000,-0.171104,0.067499
7.186000,-0.171147,0.067095
7.188000,-0.171190,0.066690
7.190000,-0.171233,0.066284
7.192000,-0.171275,0.065878
7.194000,-0.171317,0.065472
7.196000,-0.171359,0.065065
7.198000,-0.171400,0.064657
7.200000,-0.171441,0.064250
7.202000,-0.171482,0.063842
7.204000,-0.171523,0.063433
7.206000,-0.171564,0.063025
7.208000,-0.171604,0.062615
7.210000,-0.171644,0.062206
7.212000,-0.171683,0.061796
7.214000,-0.171723,0.061385
7.216000,-0.171762,0.060974
7.218000,-0.171800,0.060563
7.220000,-0.171839,0.060152
7.222000,-0.171877,0.059740
7.224000,-0.171915,0.059327
7.226000,-0.171953,0.058915
7.228000,-0.171990,0.058501
7.230000,-0.172027,0.058088
7.232000,-0.172064,0.057674
7.234000,-0.172101,0.057260
7.236000,-0.172137,0.056845
7.238000,-0.172173,0.056430
7.240000,-0.172209,0.056015
7.242000,-0.172245,0.055600
7.244000,-0.172280,0.055184
7.246000,-0.172315,0.054767
7.248000,-0.172350,0.054351
7.250000,-0.172384,0.053934
7.252000,-0.172418,0.053516
7.254000,-0.172452,0.053099
7.256000,-0.172486,0.052681
7.258000,-0.172519,0.052262
7.260000,-0.172552,0.051844
7.262000,-0.172585,0.051425
7.264000,-0.172618,0.051005
7.266000,-0.172650,0.050586
7.268000,-0.172682,0.050166
7.270000,-0.172714,0.049745
7.272000,-0.172745,0.049325
7.274000,-0.172776,0.048904
7.276000,-0.172807,0.048482
7.278000,-0.172838,0.048061
7.280000,-0.172868,0.047639
7.282000,-0.172898,0.047217
7.284000,-0.172928,0.046795
7.286000,-0.172958,0.046372
7.288000,-0.172987,0.045949
7.290000,-0.173016,0.045525
7.292000,-0.173045,0.045102
7.294000,-0.173073,0.044678
7.296000,-0.173101,0.044254
7.298000,-0.173129,0.043829
7.300000,-0.173157,0.043405
7.302000,-0.173184,0.042980
7.304000,-0.173211,0.042554
7.306000,-0.173238,0.042129
7.308000,-0.173264,0.041703
7.310000,-0.173291,0.041277
7.312000,-0.173317,0.040851
7.314000,-0.173342,0.040424
7.316000,-0.173368,0.039997
7.318000,-0.173393,0.039570
7.320000,-0.173418,0.039143
7.322000,-0.173443,0.038715
7.324000,-0.173467,0.038287
7.326000,-0.173491,0.037859
7.328000,-0.173515,0.037431
7.330000,-0.173538,0.037002
7.332000,-0.173561,0.036573
7.334000,-0.173584,0.036144
7.336000,-0.173607,0.035715
7.338000,-0.173630,0.035286
7.340000,-0.173652,0.034856
7.342000,-0.173674,0.034426
7.344000,-0.173695,0.033996
7.346000,-0.173717,0.033566
7.348000,-0.173738,0.033135
7.350000,-0.173758,0.032704
7.352000,-0.173779,0.032273
7.354000,-0.173799,0.031842
7.356000,-0.173819,0.031411
7.358000,-0.173839,0.030979
7.360000,-0.173858,0.030547
7.362000,-0.173877,0.030115
7.364000,-0.173896,0.029683
7.366000,-0.173915,0.029251
7.368000,-0.173933,0.028818
7.370000,-0.173951,0.028386
7.372000,-0.173969,0.027953
7.374000,-0.173986,0.027520
7.376000,-0.174003,0.027086
7.378000,-0.174020,0.026653
7.380000,-0.174037,0.026219
7.382000,-0.174053,0.025786
7.384000,-0.174070,0.025352
7.386000,-0.174085,0.024918
7.388000,-0.174101,0.024483
7.390000,-0.174116,0.024049
7.392000,-0.174131,0.023614
7.394000,-0.174146,0.023180
7.396000,-0.174160,0.022745
7.398000,-0.174175,0.022310
7.400000,-0.174189,0.021875
7.402000,-0.174202,0.021440
7.404000,-0.174216,0.021004
7.406000,-0.174229,0.020569
7.408000,-0.174241,0.020133
7.410000,-0.174254,0.019697
7.412000,-0.174266,0.019261
7.414000,-0.174278,0.018825
7.416000,-0.174290,0.018389
7.418000,-0.174301,0.017953
7.420000,-0.174312,0.017516
7.422000,-0.174323,0.017080
7.424000,-0.174334,0.016643
7.426000,-0.174344,0.016207
7.428000,-0.174354,0.015770
7.430000,-0.174364,0.015333
7.432000,-0.174374,0.014896
7.434000,-0.174383,0.014459
7.436000,-0.174392,0.014022
7.438000,-0.174401,0.013584
7.440000,-0.174409,0.013147
7.442000,-0.174417,0.012710
7.444000,-0.174425,0.012272
7.446000,-0.174432,0.011834
7.448000,-0.174440,0.011397
7.450000,-0.174447,0.010959
7.452000,-0.174454,0.010521
7.454000,-0.174460,0.010083
7.456000,-0.174466,0.009645
7.458000,-0.174472,0.009207
7.460000,-0.174478,0.008769
7.462000,-0.174483,0.008331
7.464000,-0.174488,0.007893
7.466000,-0.174493,0.007455
7.468000,-0.174498,0.007016
7.470000,-0.174502,0.006578
7.472000,-0.174506,0.006140
7.474000,-0.174510,0.005701
7.476000,-0.174513,0.005263
7.478000,-0.174516,0.004825
7.480000,-0.174519,0.004386
7.482000,-0.174522,0.003948
7.484000,-0.174524,0.003509
7.486000,-0.174526,0.003070
7.488000,-0.174528,0.002632
7.490000,-0.174529,0.002193
7.492000,-0.174531,0.001755
7.494000,-0.174532,0.001316
7.496000,-0.174532,0.000877
7.498000,-0.174533,0.000439
7.500000,-0.174533,0.000000
7.502000,-0.174533,-0.000439
7.504000,-0.174532,-0.000877
7.506000,-0.174532,-0.001316
7.508000,-0.174531,-0.001755
7.510000,-0.174529,-0.002193
7.512000,-0.174528,-0.002632
7.514000,-0.174526,-0.003070
7.516000,-0.174524,-0.003509
7.518000,-0.174522,-0.003948
7.520000,-0.174519,-0.004386
7.522000,-0.174516,-0.004825
7.524000,-0.174513,-0.005263
7.526000,-0.174510,-0.005701
7.528000,-0.174506,-0.006140
7.530000,-0.174502,-0.006578
7.532000,-0.174498,-0.007016
7.534000,-0.174493,-0.007455
7.536000,-0.174488,-0.007893
7.538000,-0.174483,-0.008331
7.540000,-0.174478,-0.008769
7.542000,-0.174472,-0.009207
7.544000,-0.174466,-0.009645
7.546000,-0.174460,-0.010083
7.548000,-0.174454,-0.010521
7.550000,-0.174447,-0.010959
7.552000,-0.174440,-0.011397
7.554000,-0.174432,-0.011834
7.556000,-0.174425,-0.012272
7.558000,-0.174417,-0.012710
7.560000,-0.174409,-0.013147
7.562000,-0.174401,-0.013584
7.564000,-0.174392,-0.014022
7.566000,-0.174383,-0.014459
7.568000,-0.174374,-0.014896
7.570000,-0.174364,-0.015333
7.572000,-0.174354,-0.015770
7.574000,-0.174344,-0.016207
7.576000,-0.174334,-0.016643
7.578000,-0.174323,-0.017080
7.580000,-0.174312,-0.017516
7.582000,-0.174301,-0.017953
7.584000,-0.174290,-0.018389
7.586000,-0.174278,-0.018825
7.588000,-0.174266,-0.019261
7.590000,-0.174254,-0.019697
7.592000,-0.174241,-0.020133
7.594000,-0.174229,-0.020569
7.596000,-0.174216,-0.021004
7.598000,-0.174202,-0.021440
7.600000,-0.174189,-0.021875
7.602000,-0.174175,-0.022310
7.604000,-0.174160,-0.022745
7.606000,-0.174146,-0.023180
7.608000,-0.174131,-0.023614
7.610000,-0.174116,-0.024049
7.612000,-0.174101,-0.024483
7.614000,-0.174085,-0.024918
7.616000,-0.174070,-0.025352
7.618000,-0.174053,-0.025786
7.620000,-0.174037,-0.026219
7.622000,-0.174020,-0.026653
7.624000,-0.174003,-0.027086
7.626000,-0.173986,-0.027520
7.628000,-0.173969,-0.027953
7.630000,-0.173951,-0.028386
7.632000,-0.173933,-0.028818
7.634000,-0.173915,-0.029251
7.636000,-0.173896,-0.029683
7.638000,-0.173877,-0.030115
7.640000,-0.173858,-0.030547
7.642000,-0.173839,-0.030979
7.644000,-0.173819,-0.031411
7.646000,-0.173799,-0.031842
7.648000,-0.173779,-0.032273
7.650000,-0.173758,-0.032704
7.652000,-0.173738,-0.033135
7.654000,-0.173717,-0.033566
7.656000,-0.173695,-0.033996
7.658000,-0.173674,-0.034426
7.660000,-0.173652,-0.034856
7.662000,-0.173630,-0.035286
7.664000,-0.173607,-0.035715
7.666000,-0.173584,-0.036144
7.668000,-0.173561,-0.036573
7.670000,-0.173538,-0.037002
7.672000,-0.173515,-0.037431
7.674000,-0.173491,-0.037859
7.676000,-0.173467,-0.038287
7.678000,-0.173443,-0.038715
7.680000,-0.173418,-0.039143
7.682000,-0.173393,-0.039570
7.684000,-0.173368,-0.039997
7.686000,-0.173342,-0.040424
7.688000,-0.173317,-0.040851
7.690000,-0.173291,-0.041277
7.692000,-0.173264,-0.041703
7.694000,-0.173238,-0.042129
7.696000,-0.173211,-0.042554
7.698000,-0.173184,-0.042980
7.700000,-0.173157,-0.043405
7.702000,-0.173129,-0.043829
7.704000,-0.173101,-0.044254
7.706000,-0.173073,-0.044678
7.708000,-0.173045,-0.045102
7.710000,-0.173016,-0.045525
7.712000,-0.172987,-0.045949
7.714000,-0.172958,-0.046372
7.716000,-0.172928,-0.046795
7.718000,-0.172898,-0.047217
7.720000,-0.172868,-0.047639
7.722000,-0.172838,-0.048061
7.724000,-0.172807,-0.048482
7.726000,-0.172776,-0.048904
7.728000,-0.172745,-0.049325
7.730000,-0.172714,-0.049745
7.732000,-0.172682,-0.050166
7.734000,-0.172650,-0.050586
7.736000,-0.172618,-0.051005
7.738000,-0.172585,-0.051425
7.740000,-0.172552,-0.051844
7.742000,-0.172519,-0.052262
7.744000,-0.172486,-0.052681
7.746000,-0.172452,-0.053099
7.748000,-0.172418,-0.053516
7.750000,-0.172384,-0.053934
7.752000,-0.172350,-0.054351
7.754000,-0.172315,-0.054767
7.756000,-0.172280,-0.055184
7.758000,-0.172245,-0.055600
7.760000,-0.172209,-0.056015
7.762000,-0.172173,-0.056430
7.764000,-0.172137,-0.056845
7.766000,-0.172101,-0.057260
7.768000,-0.172064,-0.057674
7.770000,-0.172027,-0.058088
7.772000,-0.171990,-0.058501
7.774000,-0.171953,-0.058915
7.776000,-0.171915,-0.059327
7.778000,-0.171877,-0.059740
7.780000,-0.171839,-0.060152
7.782000,-0.171800,-0.060563
7.784000,-0.171762,-0.060974
7.786000,-0.171723,-0.061385
7.788000,-0.171683,-0.061796
7.790000,-0.171644,-0.062206
7.792000,-0.171604,-0.062615
7.794000,-0.171564,-0.063025
7.796000,-0.171523,-0.063433
7.798000,-0.171482,-0.063842
7.800000,-0.171441,-0.064250
7.802000,-0.171400,-0.064657
7.804000,-0.171359,-0.065065
7.806000,-0.171317,-0.065472
7.808000,-0.171275,-0.065878
7.810000,-0.171233,-0.066284
7.812000,-0.171190,-0.066690
7.814000,-0.171147,-0.067095
7.816000,-0.171104,-0.067499
7.818000,-0.171061,-0.067904
7.820000,-0.171017,-0.068308
7.822000,-0.170973,-0.068711
7.824000,-0.170929,-0.069114
7.826000,-0.170884,-0.069517
7.828000,-0.170840,-0.069919
7.830000,-0.170795,-0.070320
7.832000,-0.170749,-0.070722
7.834000,-0.170704,-0.071122
7.836000,-0.170658,-0.071523
7.838000,-0.170612,-0.071923
7.840000,-0.170565,-0.072322
7.842000,-0.170519,-0.072721
7.844000,-0.170472,-0.073120
7.846000,-0.170425,-0.073518
7.848000,-0.170377,-0.073915
7.850000,-0.170330,-0.074313
7.852000,-0.170282,-0.074709
7.854000,-0.170233,-0.075105
7.856000,-0.170185,-0.075501
7.858000,-0.170136,-0.075896
7.860000,-0.170087,-0.076291
7.862000,-0.170038,-0.076685
7.864000,-0.169988,-0.077079
7.866000,-0.169938,-0.077472
7.868000,-0.169888,-0.077865
7.870000,-0.169838,-0.078258
7.872000,-0.169787,-0.078649
7.874000,-0.169736,-0.079041
7.876000,-0.169685,-0.079432
7.878000,-0.169633,-0.079822
7.880000,-0.169582,-0.080212
7.882000,-0.169530,-0.080601
7.884000,-0.169477,-0.080990
7.886000,-0.169425,-0.081378
7.888000,-0.169372,-0.081766
7.890000,-0.169319,-0.082153
7.892000,-0.169266,-0.082540
7.894000,-0.169212,-0.082926
7.896000,-0.169158,-0.083312
7.898000,-0.169104,-0.083697
7.900000,-0.169050,-0.084082
7.902000,-0.168995,-0.084466
7.904000,-0.168940,-0.084850
7.906000,-0.168885,-0.085233
7.908000,-0.168829,-0.085615
7.910000,-0.168774,-0.085997
7.912000,-0.168718,-0.086379
7.914000,-0.168661,-0.086759
7.916000,-0.168605,-0.087140
7.918000,-0.168548,-0.087520
7.920000,-0.168491,-0.087899
7.922000,-0.168434,-0.088278
7.924000,-0.168376,-0.088656
7.926000,-0.168318,-0.089033
7.928000,-0.168260,-0.089410
7.930000,-0.168202,-0.089787
7.932000,-0.168143,-0.090163
7.934000,-0.168084,-0.090538
7.936000,-0.168025,-0.090913
7.938000,-0.167965,-0.091287
7.940000,-0.167906,-0.091660
7.942000,-0.167846,-0.092033
7.944000,-0.167785,-0.092406
7.946000,-0.167725,-0.092778
7.948000,-0.167664,-0.093149
7.950000,-0.167603,-0.093519
7.952000,-0.167542,-0.093889
7.954000,-0.167480,-0.094259
7.956000,-0.167418,-0.094628
7.958000,-0.167356,-0.094996
7.960000,-0.167294,-0.095364
7.962000,-0.167231,-0.095731
7.964000,-0.167168,-0.096097
7.966000,-0.167105,-0.096463
7.968000,-0.167041,-0.096828
7.970000,-0.166978,-0.097193
7.972000,-0.166914,-0.097557
7.974000,-0.166850,-0.097921
7.976000,-0.166785,-0.098283
7.978000,-0.166720,-0.098646
7.980000,-0.166655,-0.099007
7.982000,-0.166590,-0.099368
7.984000,-0.166524,-0.099728
7.986000,-0.166459,-0.100088
7.988000,-0.166393,-0.100447
7.990000,-0.166326,-0.100805
7.992000,-0.166260,-0.101163
7.994000,-0.166193,-0.101520
7.996000,-0.166126,-0.101877
7.998000,-0.166058,-0.102233
8.000000,-0.165991,-0.102588
8.002000,-0.165923,-0.102942
8.004000,-0.165855,-0.103296
8.006000,-0.165786,-0.103650
8.008000,-0.165717,-0.104002
8.010000,-0.165649,-0.104354
8.012000,-0.165579,-0.104705
8.014000,-0.165510,-0.105056
8.016000,-0.165440,-0.105406
8.018000,-0.165370,-0.105755
8.020000,-0.165300,-0.106104
8.022000,-0.165229,-0.106452
8.024000,-0.165159,-0.106799
8.026000,-0.165087,-0.107146
8.028000,-0.165016,-0.107492
8.030000,-0.164945,-0.107837
8.032000,-0.164873,-0.108181
8.034000,-0.164801,-0.108525
8.036000,-0.164728,-0.108868
8.038000,-0.164656,-0.109211
8.040000,-0.164583,-0.109553
8.042000,-0.164510,-0.109894
8.044000,-0.164436,-0.110234
8.046000,-0.164363,-0.110574
8.048000,-0.164289,-0.110913
8.050000,-0.164215,-0.111251
8.052000,-0.164140,-0.111589
8.054000,-0.164066,-0.111926
8.056000,-0.163991,-0.112262
8.058000,-0.163915,-0.112598
8.060000,-0.163840,-0.112933
8.062000,-0.163764,-0.113267
8.064000,-0.163688,-0.113600
8.066000,-0.163612,-0.113933
8.068000,-0.163536,-0.114265
8.070000,-0.163459,-0.114596
8.072000,-0.163382,-0.114926
8.074000,-0.163305,-0.115256
8.076000,-0.163227,-0.115585
8.078000,-0.163149,-0.115913
8.080000,-0.163071,-0.116241
8.082000,-0.162993,-0.116568
8.084000,-0.162914,-0.116894
8.086000,-0.162835,-0.117219
8.088000,-0.162756,-0.117544
8.090000,-0.162677,-0.117868
8.092000,-0.162598,-0.118191
8.094000,-0.162518,-0.118513
8.096000,-0.162438,-0.118835
8.098000,-0.162357,-0.119156
8.100000,-0.162277,-0.119476
8.102000,-0.162196,-0.119795
8.104000,-0.162115,-0.120114
8.106000,-0.162033,-0.120432
8.108000,-0.161952,-0.120749
8.110000,-0.161870,-0.121065
8.112000,-0.161788,-0.121381
8.114000,-0.161705,-0.121696
8.116000,-0.161623,-0.122010
8.118000,-0.161540,-0.122323
8.120000,-0.161456,-0.122636
8.122000,-0.161373,-0.122947
8.124000,-0.161289,-0.123258
8.126000,-0.161205,-0.123568
8.128000,-0.161121,-0.123878
8.130000,-0.161037,-0.124186
8.132000,-0.160952,-0.124494
8.134000,-0.160867,-0.124801
8.136000,-0.160782,-0.125108
8.138000,-0.160696,-0.125413
8.140000,-0.160611,-0.125718
8.142000,-0.160525,-0.126022
8.144000,-0.160439,-0.126325
8.146000,-0.160352,-0.126627
8.148000,-0.160265,-0.126928
8.150000,-0.160178,-0.127229
8.152000,-0.160091,-0.127529
8.154000,-0.160004,-0.127828
8.156000,-0.159916,-0.128126
8.158000,-0.159828,-0.128424
8.160000,-0.159740,-0.128720
8.162000,-0.159651,-0.129016
8.164000,-0.159562,-0.129311
8.166000,-0.159473,-0.129605
8.168000,-0.159384,-0.129899
8.170000,-0.159295,-0.130191
8.172000,-0.159205,-0.130483
8.174000,-0.159115,-0.130774
8.176000,-0.159025,-0.131064
8.178000,-0.158934,-0.131353
8.180000,-0.158843,-0.131642
8.182000,-0.158752,-0.131929
8.184000,-0.158661,-0.132216
8.186000,-0.158570,-0.132502
8.188000,-0.158478,-0.132787
8.190000,-0.158386,-0.133071
8.192000,-0.158294,-0.133355
8.194000,-0.158201,-0.133637
8.196000,-0.158108,-0.133919
8.198000,-0.158015,-0.134200
8.200000,-0.157922,-0.134480
8.202000,-0.157829,-0.134759
8.204000,-0.157735,-0.135037
8.206000,-0.157641,-0.135315
8.208000,-0.157547,-0.135592
8.210000,-0.157452,-0.135867
8.212000,-0.157357,-0.136142
8.214000,-0.157262,-0.136416
8.216000,-0.157167,-0.136689
8.218000,-0.157072,-0.136962
8.220000,-0.156976,-0.137233
8.222000,-0.156880,-0.137504
8.224000,-0.156784,-0.137774
8.226000,-0.156687,-0.138042
8.228000,-0.156590,-0.138310
8.230000,-0.156493,-0.138577
8.232000,-0.156396,-0.138844
8.234000,-0.156299,-0.139109
8.236000,-0.156201,-0.139374
8.238000,-0.156103,-0.139637
8.240000,-0.156005,-0.139900
8.242000,-0.155906,-0.140162
8.244000,-0.155808,-0.140423
8.246000,-0.155709,-0.140683
8.248000,-0.155609,-0.140942
8.250000,-0.155510,-0.141200
8.252000,-0.155410,-0.141457
8.254000,-0.155310,-0.141714
8.256000,-0.155210,-0.141970
8.258000,-0.155110,-0.142224
8.260000,-0.155009,-0.142478
8.262000,-0.154908,-0.142731
8.264000,-0.154807,-0.142983
8.266000,-0.154706,-0.143234
8.268000,-0.154604,-0.143484
8.270000,-0.154502,-0.143734
8.272000,-0.154400,-0.143982
8.274000,-0.154297,-0.144229
8.276000,-0.154195,-0.144476
8.278000,-0.154092,-0.144722
8.280000,-0.153989,-0.144966
8.282000,-0.153886,-0.145210
8.284000,-0.153782,-0.145453
8.286000,-0.153678,-0.145695
8.288000,-0.153574,-0.145936
8.290000,-0.153470,-0.146176
8.292000,-0.153365,-0.146415
8.294000,-0.153260,-0.146654
8.296000,-0.153155,-0.146891
8.298000,-0.153050,-0.147128
8.300000,-0.152944,-0.147363
8.302000,-0.152839,-0.147598
8.304000,-0.152733,-0.147831
8.306000,-0.152626,-0.148064
8.308000,-0.152520,-0.148296
8.310000,-0.152413,-0.148527
8.312000,-0.152306,-0.148756
8.314000,-0.152199,-0.148985
8.316000,-0.152091,-0.149213
8.318000,-0.151984,-0.149441
8.320000,-0.151876,-0.149667
8.322000,-0.151768,-0.149892
8.324000,-0.151659,-0.150116
8.326000,-0.151550,-0.150339
8.328000,-0.151442,-0.150562
8.330000,-0.151332,-0.150783
8.332000,-0.151223,-0.151004
8.334000,-0.151113,-0.151223
8.336000,-0.151004,-0.151442
8.338000,-0.150893,-0.151659
8.340000,-0.150783,-0.151876
8.342000,-0.150673,-0.152091
8.344000,-0.150562,-0.152306
8.346000,-0.150451,-0.152520
8.348000,-0.150339,-0.152733
8.350000,-0.150228,-0.152944
8.352000,-0.150116,-0.153155
8.354000,-0.150004,-0.153365
8.356000,-0.149892,-0.153574
8.358000,-0.149779,-0.153782
8.360000,-0.149667,-0.153989
8.362000,-0.149554,-0.154195
8.364000,-0.149441,-0.154400
8.366000,-0.149327,-0.154604
8.368000,-0.149213,-0.154807
8.370000,-0.149100,-0.155009
8.372000,-0.148985,-0.155210
8.374000,-0.148871,-0.155410
8.376000,-0.148756,-0.155609
8.378000,-0.148642,-0.155808
8.380000,-0.148527,-0.156005
8.382000,-0.148411,-0.156201
8.384000,-0.148296,-0.156396
8.386000,-0.148180,-0.156590
8.388000,-0.148064,-0.156784
8.390000,-0.147948,-0.156976
8.392000,-0.147831,-0.157167
8.394000,-0.147715,-0.157357
8.396000,-0.147598,-0.157547
8.398000,-0.147480,-0.157735
8.400000,-0.147363,-0.157922
8.402000,-0.147245,-0.158108
8.404000,-0.147128,-0.158294
8.406000,-0.147009,-0.158478
8.408000,-0.146891,-0.158661
8.410000,-0.146773,-0.158843
8.412000,-0.146654,-0.159025
8.414000,-0.146535,-0.159205
8.416000,-0.146415,-0.159384
8.418000,-0.146296,-0.159562
8.420000,-0.146176,-0.159740
8.422000,-0.146056,-0.159916
8.424000,-0.145936,-0.160091
8.426000,-0.145816,-0.160265
8.428000,-0.145695,-0.160439
8.430000,-0.145574,-0.160611
8.432000,-0.145453,-0.160782
8.434000,-0.145332,-0.160952
8.436000,-0.145210,-0.161121
8.438000,-0.145088,-0.161289
8.440000,-0.144966,-0.161456
8.442000,-0.144844,-0.161623
8.444000,-0.144722,-0.161788
8.446000,-0.144599,-0.161952
8.448000,-0.144476,-0.162115
8.450000,-0.144353,-0.162277
8.452000,-0.144229,-0.162438
8.454000,-0.144106,-0.162598
8.456000,-0.143982,-0.162756
8.458000,-0.143858,-0.162914
8.460000,-0.143734,-0.163071
8.462000,-0.143609,-0.163227
8.464000,-0.143484,-0.163382
8.466000,-0.143359,-0.163536
8.468000,-0.143234,-0.163688
8.470000,-0.143109,-0.163840
8.472000,-0.142983,-0.163991
8.474000,-0.142857,-0.164140
8.476000,-0.142731,-0.164289
8.478000,-0.142605,-0.164436
8.480000,-0.142478,-0.164583
8.482000,-0.142351,-0.164728
8.484000,-0.142224,-0.164873
8.486000,-0.142097,-0.165016
8.488000,-0.141970,-0.165159
8.490000,-0.141842,-0.165300
8.492000,-0.141714,-0.165440
8.494000,-0.141586,-0.165579
8.496000,-0.141457,-0.165717
8.498000,-0.141329,-0.165855
8.500000,-0.141200,-0.165991
8.502000,-0.141071,-0.166126
8.504000,-0.140942,-0.166260
8.506000,-0.140812,-0.166393
8.508000,-0.140683,-0.166524
8.510000,-0.140553,-0.166655
8.512000,-0.140423,-0.166785
8.514000,-0.140292,-0.166914
8.516000,-0.140162,-0.167041
8.518000,-0.140031,-0.167168
8.520000,-0.139900,-0.167294
8.522000,-0.139769,-0.167418
8.524000,-0.139637,-0.167542
8.526000,-0.139505,-0.167664
8.528000,-0.139374,-0.167785
8.530000,-0.139241,-0.167906
8.532000,-0.139109,-0.168025
8.534000,-0.138976,-0.168143
8.536000,-0.138844,-0.168260
8.538000,-0.138711,-0.168376
8.540000,-0.138577,-0.168491
8.542000,-0.138444,-0.168605
8.544000,-0.138310,-0.168718
8.546000,-0.138176,-0.168829
8.548000,-0.138042,-0.168940
8.550000,-0.137908,-0.169050
8.552000,-0.137774,-0.169158
8.554000,-0.137639,-0.169266
8.556000,-0.137504,-0.169372
8.558000,-0.137369,-0.169477
8.560000,-0.137233,-0.169582
8.562000,-0.137098,-0.169685
8.564000,-0.136962,-0.169787
8.566000,-0.136826,-0.169888
8.568000,-0.136689,-0.169988
8.570000,-0.136553,-0.170087
8.572000,-0.136416,-0.170185
8.574000,-0.136279,-0.170282
8.576000,-0.136142,-0.170377
8.578000,-0.136005,-0.170472
8.580000,-0.135867,-0.170565
8.582000,-0.135730,-0.170658
8.584000,-0.135592,-0.170749
8.586000,-0.135453,-0.170840
8.588000,-0.135315,-0.170929
8.590000,-0.135176,-0.171017
8.592000,-0.135037,-0.171104
8.594000,-0.134898,-0.171190
8.596000,-0.134759,-0.171275
8.598000,-0.134620,-0.171359
8.600000,-0.134480,-0.171441
8.602000,-0.134340,-0.171523
8.604000,-0.134200,-0.171604
8.606000,-0.134060,-0.171683
8.608000,-0.133919,-0.171762
8.610000,-0.133778,-0.171839
8.612000,-0.133637,-0.171915
8.614000,-0.133496,-0.171990
8.616000,-0.133355,-0.172064
8.618000,-0.133213,-0.172137
8.620000,-0.133071,-0.172209
8.622000,-0.132929,-0.172280
8.624000,-0.132787,-0.172350
8.626000,-0.132645,-0.172418
8.628000,-0.132502,-0.172486
8.630000,-0.132359,-0.172552
8.632000,-0.132216,-0.172618
8.634000,-0.132073,-0.172682
8.636000,-0.131929,-0.172745
8.638000,-0.131786,-0.172807
8.640000,-0.131642,-0.172868
8.642000,-0.131498,-0.172928
8.644000,-0.131353,-0.172987
8.646000,-0.131209,-0.173045
8.648000,-0.131064,-0.173101
8.650000,-0.130919,-0.173157
8.652000,-0.130774,-0.173211
8.654000,-0.130629,-0.173264
8.656000,-0.130483,-0.173317
8.658000,-0.130337,-0.173368
8.660000,-0.130191,-0.173418
8.662000,-0.130045,-0.173467
8.664000,-0.129899,-0.173515
8.666000,-0.129752,-0.173561
8.668000,-0.129605,-0.173607
8.670000,-0.129458,-0.173652
8.672000,-0.129311,-0.173695
8.674000,-0.129164,-0.173738
8.676000,-0.129016,-0.173779
8.678000,-0.128868,-0.173819
8.680000,-0.128720,-0.173858
8.682000,-0.128572,-0.173896
8.684000,-0.128424,-0.173933
8.686000,-0.128275,-0.173969
8.688000,-0.128126,-0.174003
8.690000,-0.127977,-0.174037
8.692000,-0.127828,-0.174070
8.694000,-0.127679,-0.174101
8.696000,-0.127529,-0.174131
8.698000,-0.127379,-0.174160
8.700000,-0.127229,-0.174189
8.702000,-0.127079,-0.174216
8.704000,-0.126928,-0.174241
8.706000,-0.126778,-0.174266
8.708000,-0.126627,-0.174290
8.710000,-0.126476,-0.174312
8.712000,-0.126325,-0.174334
8.714000,-0.126173,-0.174354
8.716000,-0.126022,-0.174374
8.718000,-0.125870,-0.174392
8.720000,-0.125718,-0.174409
8.722000,-0.125565,-0.174425
8.724000,-0.125413,-0.174440
8.726000,-0.125260,-0.174454
8.728000,-0.125108,-0.174466
8.730000,-0.124954,-0.174478
8.732000,-0.124801,-0.174488
8.734000,-0.124648,-0.174498
8.736000,-0.124494,-0.174506
8.738000,-0.124340,-0.174513
8.740000,-0.124186,-0.174519
8.742000,-0.124032,-0.174524
8.744000,-0.123878,-0.174528
8.746000,-0.123723,-0.174531
8.748000,-0.123568,-0.174532
8.750000,-0.123413,-0.174533
8.752000,-0.123258,-0.174532
8.754000,-0.123103,-0.174531
8.756000,-0.122947,-0.174528
8.758000,-0.122792,-0.174524
8.760000,-0.122636,-0.174519
8.762000,-0.122479,-0.174513
8.764000,-0.122323,-0.174506
8.766000,-0.122167,-0.174498
8.768000,-0.122010,-0.174488
8.770000,-0.121853,-0.174478
8.772000,-0.121696,-0.174466
8.774000,-0.121538,-0.174454
8.776000,-0.121381,-0.174440
8.778000,-0.121223,-0.174425
8.780000,-0.121065,-0.174409
8.782000,-0.120907,-0.174392
8.784000,-0.120749,-0.174374
8.786000,-0.120591,-0.174354
8.788000,-0.120432,-0.174334
8.790000,-0.120273,-0.174312
8.792000,-0.120114,-0.174290
8.794000,-0.119955,-0.174266
8.796000,-0.119795,-0.174241
